"('COUNTRY', 'COUNTRY')","('COUNTRY', 'COUNTRY.1')","('Jan 2023', 'Quantity')","('Jan 2023', 'CIF (Baht)')","('Jan - Jan 2023', 'Quantity')","('Jan - Jan 2023', 'CIF (Baht)')"
BE,BELGIUM,3,1354,3,1354
CN,CHINA,25500,1892014,25500,1892014
FR,FRANCE,510,178632,510,178632
IN,INDIA,48500,2815785,48500,2815785
IT,ITALY,500,130369,500,130369
JP,JAPAN,2648,381565,2648,381565
KR,"KOREA,REPUBLIC OF",87500,6333089,87500,6333089
US,UNITED STATES,4003,815398,4003,815398
SUM,SUM,169164,12548206,169164,12548206
